,dr_no,area,date_occ,time_occ,location,lat,lon,crm_cd,zipcode
2444,190128449,1,2019-12-03T00:00:00.000,1754,700 S  GRAND                        AV,34.0473,-118.2566,439,90017
2445,191718997,17,2019-12-03T00:00:00.000,1900,8900    ETIWANDA                     AV,34.2319,-118.5317,420,91325
2446,192020837,20,2019-12-03T00:00:00.000,730,100 S  BERENDO                      ST,34.0727,-118.2942,626,90004
2447,190518895,5,2019-12-03T00:00:00.000,350,1200 S  MEYLER                       ST,33.7334,-118.2968,510,90731
2448,191521468,15,2019-12-03T00:00:00.000,730,6700    VINELAND                     AV,34.1922,-118.3703,230,91606
2449,191228116,12,2019-12-03T00:00:00.000,1120,SLAUSON                      AV,33.9892,-118.2871,624,90037
2450,192020878,20,2019-12-03T00:00:00.000,1800,WESTMORELAND                 AV,34.0749,-118.2879,510,90004
2452,191424836,14,2019-12-03T00:00:00.000,800,700    ROSE                         AV,34.0004,-118.4698,440,90291
2453,191228130,12,2019-12-03T00:00:00.000,2110,5900 S  VERMONT                      AV,33.9875,-118.2915,210,90044
2454,190417562,4,2019-12-03T00:00:00.000,1007,1400 E  4TH                          ST,34.0421,-118.2263,310,90033
2455,190200793,2,2019-12-03T00:00:00.000,2235,600 N  NEW HAMPSHIRE                AV,34.0818,-118.2929,236,90004
2456,191824319,18,2019-12-03T00:00:00.000,2000,800 E  116TH                        ST,33.9292,-118.2604,330,90059
2457,192020874,20,2019-12-03T00:00:00.000,400,3000    WILSHIRE                     BL,34.0652,-118.2878,626,90020
2458,191323196,13,2019-12-03T00:00:00.000,1020,1000 E  WASHINGTON                   BL,34.0259,-118.2535,740,90021
2459,190720347,7,2019-12-03T00:00:00.000,630,2100 S  RIDGELEY                     DR,34.0387,-118.3594,745,90016
2460,190128422,1,2019-12-03T00:00:00.000,745,500 S  SAN PEDRO                    ST,34.0437,-118.2455,624,90013
2461,190325805,3,2019-12-03T00:00:00.000,1745,4500 W  ADAMS                        BL,34.0338,-118.337,310,90016
2462,190222724,2,2019-12-03T00:00:00.000,2300,CROWN HILL                   AV,34.0613,-118.2653,510,90026
2463,190720368,7,2019-12-03T00:00:00.000,1720,2100    CRENSHAW                     BL,34.0383,-118.33200000000001,420,90016
2464,192119324,21,2019-12-03T00:00:00.000,600,8700    TOPANGA CANYON               BL,34.2284,-118.6039,888,91304
2465,190222721,2,2019-12-03T00:00:00.000,2220,1900    SANTA YNEZ                   ST,34.0748,-118.2633,230,90026
2466,190819069,8,2019-12-03T00:00:00.000,1530,400 S  BENTLEY                      AV,34.0691,-118.4596,888,90049
2467,190920710,9,2019-12-03T00:00:00.000,800,13000    RIVERSIDE                    DR,34.1576,-118.416,745,91423
2468,190920879,9,2019-12-03T00:00:00.000,1630,5300    COLDWATER CANYON             AV,34.1666,-118.4138,341,91401
2469,190720322,7,2019-12-03T00:00:00.000,1100,1900    CRENSHAW                     BL,34.0375,-118.335,230,90016
2470,190720391,7,2019-12-03T00:00:00.000,1130,1600    WELLINGTON                   RD,34.0454,-118.3307,310,90019
2471,191228129,12,2019-12-03T00:00:00.000,1905,5000 S  VERMONT                      AV,33.9978,-118.2915,210,90037
2472,192020836,20,2019-12-03T00:00:00.000,915,500 N  OXFORD                       AV,34.0799,-118.30799999999999,740,90004
2473,191018495,10,2019-12-03T00:00:00.000,2300,6600    HAYVENHURST                  AV,34.1903,-118.4924,420,91406
2474,190623361,6,2019-12-03T00:00:00.000,1500,800 N  HOBART                       BL,34.0846,-118.3051,354,90029
2475,190720344,7,2019-12-03T00:00:00.000,2200,400 N  SYCAMORE                     AV,34.0783,-118.34299999999999,510,90036
2476,190518927,5,2019-12-03T00:00:00.000,1655,1600 W  190TH                        ST,33.8584,-118.3072,510,90248
2477,190720340,7,2019-12-03T00:00:00.000,2150,8700    BURTON                       WY,34.0722,-118.3816,888,90048
2478,190128498,1,2019-12-03T00:00:00.000,1730,100 W  7TH                          ST,34.0439,-118.2514,310,90014
2479,192119348,21,2019-12-03T00:00:00.000,1840,6600    TOPANGA CANYON               BL,34.1905,-118.6059,442,91303
2480,190623264,6,2019-12-03T00:00:00.000,1840,2200    HERCULES                     DR,34.1107,-118.3646,310,90046
2481,190819187,8,2019-12-03T00:00:00.000,945,KERWOOD                      AV,34.0474,-118.4153,740,90064
2482,191824251,18,2019-12-03T00:00:00.000,1055,500 W  91ST                         ST,33.9542,-118.2827,230,90003
2483,191700958,17,2019-12-03T00:00:00.000,2200,17100    CHATSWORTH                   ST,34.2648,-118.5056,900,91344
2484,191323192,13,2019-12-03T00:00:00.000,1050,10TH                         ST,34.0342,-118.2496,350,90021
2485,190920714,9,2019-12-03T00:00:00.000,915,15200    VICTORY                      BL,34.1867,-118.464,442,91411
2486,192020881,20,2019-12-03T00:00:00.000,1900,KINGSLEY                     DR,34.0777,-118.3035,510,90004
2487,190518915,5,2019-12-03T00:00:00.000,525,20TH                         ST,33.7261,-118.288,331,90731
2488,190222757,2,2019-12-03T00:00:00.000,1930,VENDOME,34.0762,-118.2794,331,90026
2489,190417569,4,2019-12-03T00:00:00.000,1200,1900    VINEBURN                     AV,34.0647,-118.1898,330,90032
2490,191920095,19,2019-12-03T00:00:00.000,1920,15000    PARTHENIA                    ST,34.2301,-118.4633,624,91343
2491,191228143,12,2019-12-03T00:00:00.000,1800,7800 S  VERMONT                      AV,33.9733,-118.2918,624,90044
2492,191323212,13,2019-12-03T00:00:00.000,1230,1300 E  15TH                         ST,34.0272,-118.24799999999999,331,90021
2493,190417645,4,2019-12-03T00:00:00.000,1804,200    CANCION                      CT,34.0488,-118.2227,900,90033
2494,191920122,19,2019-12-03T00:00:00.000,730,13900    ASTORIA                      ST,34.3109,-118.4396,230,91342
2495,190222656,2,2019-12-03T00:00:00.000,300,400 S  CORONADO                     ST,34.0645,-118.2788,626,90057
2496,190920715,9,2019-12-03T00:00:00.000,1350,14000    RIVERSIDE                    DR,34.1576,-118.43799999999999,442,91423
2497,190128414,1,2019-12-03T00:00:00.000,645,6TH,34.0382,-118.2384,230,90013
2498,192020873,20,2019-12-03T00:00:00.000,400,3000    WILSHIRE                     BL,34.0652,-118.2878,626,90020
2499,190222752,2,2019-12-03T00:00:00.000,1800,1300 W  12TH                         PL,34.0438,-118.2728,310,90015
2500,191120313,11,2019-12-03T00:00:00.000,945,N  SAN FERNANDO                 RD,34.1149,-118.2458,420,90065
2501,191521684,15,2019-12-03T00:00:00.000,900,10600    VALLEY SPRING                LN,34.1468,-118.3615,420,91602
2502,191424825,14,2019-12-03T00:00:00.000,133,9000    AIRPORT                      BL,33.9553,-118.3857,520,90045
2503,191018484,10,2019-12-03T00:00:00.000,1830,7000    CHIMINEAS                    AV,34.1975,-118.5284,901,91335
2504,192119346,21,2019-12-03T00:00:00.000,2000,22000    VENTURA                      BL,34.1685,-118.6058,442,91364
2506,191018482,10,2019-12-03T00:00:00.000,1140,5100    PETIT                        AV,34.163000000000004,-118.4957,354,91436
2507,191228105,12,2019-12-03T00:00:00.000,715,63RD                         ST,33.9852,-118.3463,510,90043
2508,190417585,4,2019-12-03T00:00:00.000,2100,2700    FAIRMOUNT                    ST,34.0506,-118.2006,510,90033
2509,190128480,1,2019-12-03T00:00:00.000,1700,1200    SANTEE                       ST,34.0363,-118.2573,624,90015
2510,191920089,19,2019-12-03T00:00:00.000,1610,10500    KESTER                       AV,34.2609,-118.4564,901,91345
2511,190325775,3,2019-12-03T00:00:00.000,1528,3600 W  MARTIN LUTHER KING JR        BL,34.010999999999996,-118.3351,210,90008
2512,190325790,3,2019-12-03T00:00:00.000,1400,1600 W  35TH                         PL,34.0237,-118.3061,440,90018
2513,190128522,1,2019-12-03T00:00:00.000,2000,FIGUEROA                     ST,34.0364,-118.2707,740,90015
2514,191824369,18,2019-12-03T00:00:00.000,2200,700 E  118TH                        PL,33.9256,-118.2622,330,90059
2515,191424898,14,2019-12-03T00:00:00.000,1700,12900    PANAMA                       ST,33.9843,-118.4278,420,90066
2516,190920734,9,2019-12-03T00:00:00.000,1700,4700    VAN NUYS                     BL,34.1547,-118.45299999999999,341,91403
2517,191824248,18,2019-12-03T00:00:00.000,1023,109TH                        PL,33.9327,-118.2351,230,90059
2518,191617170,16,2019-12-03T00:00:00.000,900,13600    VAN NUYS                     BL,34.2627,-118.4347,440,91331
2519,191228147,12,2019-12-03T00:00:00.000,945,2100 W  FLORENCE                     AV,33.9746,-118.3158,745,90047
2520,190128460,1,2019-12-03T00:00:00.000,2200,W  5TH,34.0474,-118.2496,230,90013
2521,190128499,1,2019-12-03T00:00:00.000,1540,700 W  7TH                          ST,34.048,-118.2577,330,90017
2522,190819087,8,2019-12-03T00:00:00.000,1315,WILSHIRE                     BL,34.0588,-118.4439,624,90024
2523,191425186,14,2019-12-03T00:00:00.000,1645,500    PACIFIC                      AV,33.9944,-118.4775,330,90291
2524,190920731,9,2019-12-03T00:00:00.000,2030,14200    MOORPARK                     ST,34.1507,-118.4422,763,91423
2525,190325768,3,2019-12-03T00:00:00.000,910,4300 S  FIGUEROA                     ST,34.0054,-118.2827,442,90037
2526,191424850,14,2019-12-03T00:00:00.000,2130,JEFFERSON,33.9761,-118.421,510,90094
2527,190920760,9,2019-12-03T00:00:00.000,2315,6300    MURIETTA                     AV,34.185,-118.4388,331,91401
2528,190222723,2,2019-12-03T00:00:00.000,900,600    LITTLE                       ST,34.0555,-118.2725,624,90017
2529,192119329,21,2019-12-03T00:00:00.000,745,BASSETT                      ST,34.1956,-118.5975,626,91303
2530,191824299,18,2019-12-03T00:00:00.000,1200,14200 S  FIGUEROA                     ST,33.9028,-118.2827,930,90061
2531,190325736,3,2019-12-03T00:00:00.000,1900,3000 S  LA BREA                      AV,34.0272,-118.3537,230,90016
2532,190518934,5,2019-12-03T00:00:00.000,1430,SANTA CRUZ,33.7446,-118.2967,230,90731
2533,190222777,2,2019-12-03T00:00:00.000,1800,400 N  MOUNTAIN VIEW                AV,34.07,-118.2671,624,90026
2534,190623356,6,2019-12-03T00:00:00.000,2330,1600    VINE                         ST,34.0987,-118.3337,740,90028
2535,190128493,1,2019-12-03T00:00:00.000,1515,300 E  1ST                          ST,34.0504,-118.2409,649,90012
2536,190623276,6,2019-12-03T00:00:00.000,2215,1600 N  SYCAMORE                     AV,34.1004,-118.3433,330,90028
2537,191424910,14,2019-12-03T00:00:00.000,1500,12700    WALSH                        AV,33.9884,-118.4271,440,90066
2538,190128440,1,2019-12-03T00:00:00.000,1100,SANTA FE,34.0364,-118.2303,330,90021
2539,191920087,19,2019-12-03T00:00:00.000,1040,8800    KESTER                       AV,34.23,-118.4575,437,91402
2540,190920723,9,2019-12-03T00:00:00.000,950,14800    BURBANK                      BL,34.1721,-118.4553,440,91411
2541,190128489,1,2019-12-03T00:00:00.000,1930,500 S  FLOWER                       ST,34.0516,-118.2561,480,90071
2542,192119378,21,2019-12-03T00:00:00.000,1600,5500    CANOGA                       AV,34.1715,-118.5974,753,91367
2543,191617113,16,2019-12-03T00:00:00.000,415,13100    HOYT                         ST,34.2674,-118.4184,740,91331
2544,190222863,2,2019-12-03T00:00:00.000,1220,200 S  RAMPART                      BL,34.0685,-118.2775,624,90057
2545,190519010,5,2019-12-03T00:00:00.000,705,400 N  PALOS VERDES                 ST,33.746,-118.2817,420,90731
2546,191120355,11,2019-12-03T00:00:00.000,520,3200    RIVERSIDE                    DR,34.1141,-118.2692,745,90027
2547,191424854,14,2019-12-03T00:00:00.000,1100,3600    COOLIDGE                     AV,34.0131,-118.4262,310,90066
2548,190819085,8,2019-12-03T00:00:00.000,1740,10800    SANTA MONICA                 BL,34.0502,-118.4344,761,90025
2549,191228161,12,2019-12-03T00:00:00.000,1100,8400 S  VERMONT                      AV,33.9624,-118.2915,330,90044
2550,192020948,20,2019-12-03T00:00:00.000,1710,800 S  WESTERN                      AV,34.0577,-118.3091,740,90005
2551,191824314,18,2019-12-03T00:00:00.000,1845,FIGUEROA,33.9092,-118.2827,510,90061
2552,191228284,12,2019-12-03T00:00:00.000,1420,10400 S  WESTERN                      AV,33.9417,-118.3113,812,90047
2553,191920088,19,2019-12-03T00:00:00.000,900,14600    ROSCOE                       BL,34.2215,-118.4507,888,91402
2554,191018695,10,2019-12-03T00:00:00.000,1700,7200    AMIGO                        AV,34.2011,-118.5386,330,91335
2555,191018502,10,2019-12-03T00:00:00.000,2100,6600    DENSMORE                     AV,34.1905,-118.4773,330,91406
2556,190128481,1,2019-12-03T00:00:00.000,1330,600 W  7TH                          ST,34.0491,-118.2558,442,90017
2557,190128452,1,2019-12-03T00:00:00.000,1320,200 E  9TH                          ST,34.0407,-118.2541,740,90079
2558,190128547,1,2019-12-03T00:00:00.000,115,800 N  ALAMEDA                      ST,34.0563,-118.2374,888,90012
2559,191617200,16,2019-12-03T00:00:00.000,630,LOPEZ CANYON                 RD,34.2816,-118.4073,230,91331
2560,192119351,21,2019-12-03T00:00:00.000,1300,7200    INDEPENDENCE                 AV,34.2011,-118.5906,626,91303
2561,191718933,17,2019-12-03T00:00:00.000,1630,9300    TAMPA                        AV,34.244,-118.5583,330,91324
2562,191617196,16,2019-12-03T00:00:00.000,1300,10000    LANARK                       ST,34.2182,-118.3485,310,91352
2563,190518935,5,2019-12-03T00:00:00.000,1740,1ST,33.7433,-118.2923,626,90731
2564,191521497,15,2019-12-03T00:00:00.000,1945,12300    VENTURA                      BL,34.1431,-118.4008,440,91604
2565,191228124,12,2019-12-03T00:00:00.000,400,7800    CROCKER                      ST,33.9688,-118.2684,310,90003
2566,191424834,14,2019-12-03T00:00:00.000,1140,SPEEDWAY                     AV,33.9956,-118.4722,210,90291
2567,191824263,18,2019-12-03T00:00:00.000,1040,700 W  147TH                        ST,33.8989,-118.2876,624,90247
2568,192119426,21,2019-12-03T00:00:00.000,1900,7400    KELVIN                       AV,34.2047,-118.5863,510,91306
2569,190920728,9,2019-12-03T00:00:00.000,1300,14800    DELANO                       ST,34.1827,-118.4553,230,91411
2570,190417600,4,2019-12-03T00:00:00.000,1340,3500 N  BROADWAY,34.0812,-118.2032,235,90031
2571,190623232,6,2019-12-03T00:00:00.000,1600,1400 N  SIERRA BONITA                AV,34.0981,-118.3577,624,90046
2572,191521499,15,2019-12-03T00:00:00.000,2305,6800    MORELLA                      AV,34.194,-118.39,624,91605
2573,192119380,21,2019-12-03T00:00:00.000,500,22900    VENTURA                      BL,34.1651,-118.6262,310,91364
2574,191521501,15,2019-12-03T00:00:00.000,1945,12300    VENTURA                      BL,34.1431,-118.4008,354,91604
2575,190325748,3,2019-12-03T00:00:00.000,1700,2000 W  27TH                         ST,34.034,-118.3133,210,90018
2576,190518944,5,2019-12-03T00:00:00.000,1100,300 W  8TH                          ST,33.7369,-118.2835,510,90731
2577,191323217,13,2019-12-03T00:00:00.000,900,1000 E  48TH                         ST,34.0003,-118.2582,354,90011
2578,190128457,1,2019-12-03T00:00:00.000,1930,8TH,34.0476,-118.2637,624,90017
2579,191718995,17,2019-12-03T00:00:00.000,425,10700    BALBOA                       BL,34.2648,-118.5023,320,91344
2580,190325803,3,2019-12-03T00:00:00.000,1015,4100    MARLTON                      AV,34.0105,-118.3398,310,90008
2581,190623297,6,2019-12-03T00:00:00.000,1200,5100 W  SUNSET                       BL,34.0981,-118.3005,745,90027
2583,191824381,18,2019-12-03T00:00:00.000,1900,300 W  119TH                        ST,33.9247,-118.2782,330,90061
2584,191323204,13,2019-12-03T00:00:00.000,1635,BROADWAY,34.0038,-118.2783,210,90037
2585,191920086,19,2019-12-03T00:00:00.000,1400,13000    BORDEN                       AV,34.3061,-118.4414,930,91342
2586,191920085,19,2019-12-03T00:00:00.000,1415,10300 N  SEPULVEDA                    BL,34.2573,-118.4674,343,91345
2587,190720323,7,2019-12-03T00:00:00.000,800,PICO,34.0472,-118.3189,420,90019
2588,191521503,15,2019-12-03T00:00:00.000,1900,11200    DELANO                       ST,34.1822,-118.3779,740,91606
2589,190720395,7,2019-12-03T00:00:00.000,1900,900 N  LA BREA                      AV,34.0846,-118.3464,330,90046
2590,191018511,10,2019-12-03T00:00:00.000,2200,19500    WELBY                        WY,34.1929,-118.5579,331,91335
2591,191424813,14,2019-12-03T00:00:00.000,830,18100    AVON                         ST,34.0199,-118.4125,510,90034
2593,191228115,12,2019-12-03T00:00:00.000,1120,SLAUSON                      AV,33.9892,-118.2871,624,90037
2594,192119344,21,2019-12-03T00:00:00.000,1215,4800    NOMAD                        DR,34.1593,-118.5682,440,91364
2595,190920756,9,2019-12-03T00:00:00.000,2021,HAZELTINE,34.1505,-118.44,230,91423
2596,190819140,8,2019-12-03T00:00:00.000,1556,11600    WILSHIRE                     BL,34.0508,-118.4592,668,90049
2597,190325777,3,2019-12-03T00:00:00.000,1600,4100 S  WESTERN                      AV,34.0099,-118.3089,420,90062
2598,191718944,17,2019-12-03T00:00:00.000,1430,8800    TAMPA                        AV,34.2299,-118.5536,442,91324
2599,191824266,18,2019-12-03T00:00:00.000,1015,200 E  104TH                        ST,33.946999999999996,-118.2684,624,90003
2600,191018463,10,2019-12-03T00:00:00.000,1100,18500    STRATHERN                    ST,34.2157,-118.5361,210,91335
2601,190128420,1,2019-12-03T00:00:00.000,950,1200 S  HOPE                         ST,34.0408,-118.2644,341,90015
2602,190819220,8,2019-12-03T00:00:00.000,1400,1400    VIA CRESTA,34.0572,-118.5387,310,90272
2603,190222763,2,2019-12-03T00:00:00.000,2000,GLENDALE                     BL,34.0644,-118.2598,331,90026
2604,190128423,1,2019-12-03T00:00:00.000,243,1600 S  MAIN                         ST,34.0336,-118.2626,330,90015
